,text,repetido,labels,labels_int
375,"Indico: Arlene Da Silva Ribeiro, Angela Ferreira da Silva Josi Oliveira, Meire Sorreano, Nemesio Cruz, Carla Do Dinho II Ana Carolina Ribeiro, Sandra Carvalho, Arlene Srnascimento, Rubens Souza.",False,,
376,"Amigos vamos concorrer e dar uma festinha!!! Marcos Roberto Quinta, Michelle Jakobi, Lecita Graciele, Tica de Sá, Mayara Myarinha",False,,
377,"Luciana Ferreira, Lucas Costa, Lavinia Sacramento, Sonia F da Silva, Narjara Rita Silva, Jal Silva, Marcelo Santos, Alysson Adi, Carla Pontes, Tati Nogueira",False,,
378,"Caliope Costa, Alessandro Costa, Michelle Silva, Andreia Kuehne Medeiros, Flavia Andreazza, Daniela Santana, Daniel Barbosa Preto, Maria Do Carmo Miranda",False,,
379,"Flávio Henrique, Amanda Freitas, Fernanda Alves, Patricia Leme, Renata Mendonça, Fabio Augusto, Rodrigo Barbosa, Bruna Del Vechio, Patricia Tereza Layatte Ciuffo, Leticia Leme",False,,
380,"Sonia Mara Rauch, Lauren Mara, Suzana Maria, Luisa Lemdobro, Raquel Anjos, Xaninptc Rosemir, Anna Pro, Andreia Napoleao, Val Alonzo,",False,,
381,Flávia Souza Cleusa St Sylvia Rabello Orlei Bacil Claudia Borges Vanesca Magalhães Meire Sorreano Meire de Souza Andreia Kuehne Medeiros,False,,
382,Noemi Barros e eu não sei é??? kkkkk S2,False,,
383,Opa Rud J. Neto chamou a pessoa certa!kkkkkk (2),False,,
384,chamando ja Raquel Anjos Kell Lima Márcia Spinosa Rosana Loretti Luciano J S Bueno Viviane Calenzo Sonia Mara Rauch Caliope Costa,False,,
385,Parei de beber......kkkkkkk,False,,
386,Alexsandra Guss Samanta Machado Angela Ferreira da Silva Angela Scorza Adriana Boniotti,False,,
387,Fabricio Schettini aproveite então essa oferta da promoção da semana da Casa da Bebida!,False,,
388,Não estou conseguindo visualizar os numeros dos meus cupons... vai ser avisado via email ou facebook quem ganhar??,False,,
389,"Carlos Eduardo os nomes dos ganhadores serão divulgados quinta-feira aqui na página da Casa da Bebida. Mandaremos uma mensagem pelo Facebook mesmo, notificando e solicitando os dados para o envio do prêmio.",False,,
390,oky... !!obrigado ..,False,,
391,Problema já está resolvido. Agradeço a atenção. Abraços.,False,,
392,"Oi Bruno. Pedimos desculpas pelo erro. 

Houve uma falha na identificação do seu pagamento e infelizmente, quando o mesmo foi confirmado, um dos produtos adquiridos já estava esgotado em nosso estoque.

Conforme contato por telefone, a Casa da Bebida se comprometeu a entregar o pedido caso fosse possível aguardar a chegada do produto prevista para a próxima semana. 

Você optou pelo cancelamento do pedido e já fizemos o depósito na conta informada por e-mail.

A Casa da Bebida lamenta qualquer transtorno que tenha causado e espera poder atendê-lo novamente. Abraços!",False,,
393,já to dentro,False,,
394,Isso aí Ingrid Fernandes. Aproveita e chama todo mundo.,False,,
395,pode deixar,False,,
396,eu já curti a pagina no face e indiquei vários amigos... como vou saber o numero do meu cupom ???,False,,
397,"Luiz Antonio dentro do nosso aplicativo Promoção Esquenta, você consegue visualizar todos os seus cupons. O Aplicativo pode ser acessado pela sua home page do lado esquerdo junto com o tópico aplicativos, ou na própria página da Casa da Bebida também do lado esquerdo. Ao entrar no aplicativo clique no botão ""confira todos os seus cupons"".Lembrando que o seu cupom só será contabilizado caso o convite tenha sido feito pelo aplicativo e a pessoa na qual você indicou tenha aceitado participar da promoção.",False,,
398,eu queroo,False,,
399,Kamila Joaquim Fotografias aumente suas chances de ganhar indicando os seus amigos!,False,,
400,tenho 20 cupons jah !!! |um VALE JAH E MEUU auahuuhauha !!,False,,
401,"Eduarda Martins, Amanda Reis, Ana Cecilia Theodoro Castro, Ana Carolina Ribeiro, Ana Beatriz Santos , Beatriz Simões, Alessandra Kaji , Natalia Carvalho, Diogo Lima",False,,
402,"Andressa Valadão, Fernanda Ferrari, Patrícia Carvalho Makiyama, Regina Marinho, Cynthia Siqueira",False,,
403,"Virginia Pontes, Selma Santos Omnatura , Silvia Ortiz Machado, Roberta Ribeiro Dias, Monique Huddöck, Lilliane Fernandes, Liliane Carneiro, Janaina Freitas, Katiane Rodrigues, Erlí Rodrigues",False,[0. 1. 0.],1.0
404,Participando,False,[0. 1. 0.],1.0
405,Olá Mateus tudo bom? Toda semana iremos postar um drink diferente explicando como prepará-lo. Fique de olho nas nossas dicas!,False,,
406,obg,False,,
407,muito bom,False,[0. 0. 1.],2.0
408,eu é claro,False,,
409,Casa da Bebida...As que eu indiquei ontem estão valendo??,False,,
410,"Danielle Lopes dentro do nosso aplicativo Promoção Esquenta, você consegue visualizar todos os seus cupons. Lembrando que o seu cupom só será contabilizado caso o convite tenha sido feito pelo aplicativo e a pessoa na qual você indicou tenha aceitado participar da promoção.",False,,
411,participando,False,,
412,"Boa tarde, quando será o sorteio?",False,,
413,"Thiago Hayköu a previsão para o sorteio da promoção A Casa da Bebida faz o seu Esquenta era quando atingirmos 5.000 pessoas curtindo a página, porém provavelmente iremos realizar o sorteio agora no início de 2012.",False,,
414,"Ok, obrigado!",False,,
415,"vem Rudynalva Soares, Raíssa Rosa, Ingrid Soares Dos Reis, Eduarda Martins, Alessandra Kaji, Aninha Carneiro, Dri M Bernardi, Simone MF, Beatriz Carvalho, Patricia Pierazo",False,,
416,"Onde tem???ja kero o ABSOLUT,,,ah coisa boa da poha,,,,rsrs",False,,
417,tenho 20 cupons jah ..toh fazendo mo propaganda dessa promoçao ... adoro esse site.....,False,,
418,"vem gente Mari Garbo, Mari Nakamura, Fernanda Brandao Pereira Jacob, Eliana Fernandes, Ana Nery Santiago, Ana Azevedo, Ana Ribeiro, Rosa Maria Mendes,Elisa Mariana Universo Feminino",False,,
419,"Venham Adriana Petres, Sandra Pétres, Ivanilda Oliveira, Karina Petres, Renata Passuello Vicente, Fátima Almeida, Fernanda Cristina, Rodrigo Tiago Silva",False,,
420,vem Ana Paula Silva Ana Claudia Pinho Aline Amaral Nanda Do Vale Beatriz Gonçalves Bruna Priscila Juliana Gonçalves Daniele Brummer Sombrio Luciana Cisi Marcia Rodrigues Ferreira,False,,
421,Polyanna Santos Ana F Marques Samyn Anair Oliveira Carla Martins Carla Costa digam que indiquei,False,,
422,Lecy Eberhardt Luciana Cisi Jorge Luiz Lucas Neves Luciano Medeiros Luciano Moreira digam que indiquei,False,,
423,Super indicada por Danielle Lopes,False,,
424,indicada por Danielle Lopes,False,,
425,Indicada por Danielle Lopes,False,,
426,Indicada por Danielle Lopes,False,,
427,Indicados por Danielle Lopes:-Carla Martins.Cesar Abreu.Christin Luz.@Cibelle Alonso.Dan Araujo.Daniele Lopes.Maiane Daniele Silva.Deza Vicente.Clairson Costa,False,,
428,Indicada por Danielle Lopes!!!,False,[0. 1. 0.],1.0
429,Indicada por Danielle Lopes,False,,
430,Indicada por Danielle Lopes,False,,
431,indicada por Andrea Cristina Oliveira,False,,
432,"Opa obrigado Ingrid , to precisando mesmo hahahahahahah",False,,
433,"Vem Larissa Leal , Júlio César Elizabeth Silva Emanoela  Mendonça Magá Dias Angela Ferreira da Silva Angela Camilo",False,,
434,Fabiola Poniceno Dani Valerio Danielle Gondim Danielle Lopes,False,,
435,"Obrigada Ingrid Soares Dos Reis, por indicar!",False,,
436,Andressa Barbosa Milena Soares Rubens Souza Cristiane Nascimento Cris Mariano Carla Martins Carla Pontes,False,,
437,"Participem amigas Samanta Machado,Milena Soares,Ana Lyra,July Firme,Larissa Leal, Polly Rosa,Fernanda da Rosa,Leonice Campelo,Arlene Srnascimento,Michelle Viana",False,,
438,Sara Juliana Reis Demetrius Veiga Fred Veleda Ana F Marques Samyn Ana Lyra Jose Riudo Costa Lima Gracieli Lima,False,,
439,"Sueli Folador,Carla Morett Zambrotti Cunha,Ana Carolina Ribeiro
Polyanna Santos,Michele Barros Amorim,Fred Veleda,",False,,
440,"Vem meninas, Ana Carolina Ribeiro,Ana Nery Santiago,Arlene Srnascimento,Arlene Da Silva Ribeiro,Deza Vicente,Milena Soares,Nelzina Alves,Luciana Cisi,Clarice Monteiro,Carla Martins",False,,
441,Indicada por Danielle Lopes.,False,,
442,Opa!!!!!!Participando!,False,,
443,Indicada por Andre Boniotti !!!!,False,,
444,"Pessoal estamos adorando a participação de vocês na nossa promoção. Muito bom ver todos mundo engajado com A Casa da Bebida. Entretanto, para que a indicações de vocês possam contabilizar um cupom, ela deve ser realizada dentro do nosso aplicativo, assim como foi explicado do nosso novo post acima.",False,,
445,"COMO INDICAR AMIGOS E GANHAR UM CUPOM?

Você pode clicar no nosso aplicativo na sua home page, que fica localizado do lado esquerdo, ou na nossa própria página no Facebook, onde o aplicativo também se encontra do lado esquerdo: Promoção Esquenta. Depois é só clicar no botão: Convidar Amigos, selecionar os seus amigos, e clicar no botão: Enviar solicitação. A cada amigo que você INDICAR, ACEITAR participar da nossa promoção você ganha um cupom!",False,,
446,"Veja como indicar pessoal: Cristina Garcia de Souza, Sara Juliana Reis, Beatriz Simões, Fernanda Ferrari, Samanta Machado, Alexsandra Guss, Andre Boniotti, Ingrid Soares Dos Reis, Renata Iraci de Miranda, Jessica Juncken",False,,
447,Ja fiz tb atraves do aplicativo !!!,False,,
448,"Veja como indicar pessoal: Michele Monte Alto, Jaque Nunciato, Danielle Lopes, Dani Valerio, Natalia Ribeiro, Rosana Loretti, Andrea Cristina Oliveira, Isabel Bagatin, Ana Carolina Ribeiro, César Martins",False,,
449,Casa da Bebida Eu tb já fiz pelo aplicativo e por aqui \o/ carnaval chegando né hehehehe,False,,
450,"Veja como indicar pessoal: Luana Lambert, Luciano Moreira, Ana Nery Santiago, Lenilda Rocha Cruz, Glendha Mvb, Fer Cristina, Suzana Petres, Carlos Eduardo, Rosana Paschoalim, Aryane Cunha",False,,
451,"Veja como indicar pessoal: Larissa Maebara, Nemesio Cruz.",False,,
452,eu já vi obrigado e já mandei convites,False,,
453,Jah tenho uns 20 ... voh ganha minha absolut...,False,,
454,Indicandoo: Alany Dias Renata Oliveira Breves Regina Mesquita Rubens Souza Solange Moreira VAnia Vaini Aninha Carneiro Eva Araujo Veras Deisy Rodrigues Polyanna Santos,False,,
455,Indicada Por:Ingrid Fernandes!!!,False,,
456,Participando e Indicando Robson Luis Mag Martinense Kell Lima Jessica Oliveira Jéssica Ferreira Silvana Pereira Josi Oliveira Adriana Lombardi Alice Rodrigues Katiane Rodrigues,False,,
457,participando,False,,
458,Eu já tenho 12 cupons! quero ganhar p aproveitar meu aniversário. :D,False,,
459,"participando , Vem Marcio Nascimento , Andre Boniotti , Anne Caroline , Ana Beatriz Santos .",False,,
460,Boa sorte para todos!,False,,
461,Anne Caroline obrigado pelo carinho!,False,,
462,"Casa da Bebida, estou chamando pelo aplicativo, está certo né?",False,[0. 1. 0.],1.0
463,INDICADA por Jessica Juncken,False,,
464,"Sim Lilliane Fernandes, o correto é fazer a indicação pelo aplicativo, pois assim a cada amigo que você indicar, aceitar participar da promoção é gerado um cupom. Você tem acesso aos números dos seus cupons pelo próprio aplicativo.",False,,
465,"Maria Angélica Belonci, Ingrid Escariz, Tatiana Silva, Tatiane Souza Tavares, Erika Arancibia, Fabí Rangel, Gracyellah Pavanelly, Jociana Machado Nascimento, Janaina Freitas....venham =)",False,,
466,Nayra Hormann se identificou com algumas das etapas?,False,,
467,falando alto rsrsrsrs,False,,
468,kkkkkkkkkkk,False,,
469,Acho que fui até a etapa de danças exóticas rsrsrsrs,False,,
470,"Nunca passei dos risos ,quando bebo kk",False,,
471,"Pablo Davi agradecemos a ideia, iremos pensar em algo para oferecermos aos nossos clientes. Fique no aguardo!",False,,
472,Huahuahuahuahauahauahua,False,,
473,Pelo menos 3 Juízossss...!!!!,False,,
474,:(.....,False,,
475,Red Label,False,,
476,"todas essas não poderiam faltar, mas infelizmente algumas sempre faltam. rsrs",False,,
477,Sminorf Ice..,False,,
478,Absolut,False,,
479,cerveja e vinho,False,,
480,"Tequila Jose Cuervo, pra reunir a galera!",False,,
481,red label,False,,
482,88 !!!! e uma garrafa de coca cola!!kkkkkkkk,False,,
483,"Red Label""",False,,
484,"Lilian E Tomás, Ana Lucia, precisamos de uma piscina assim Livia Cabeça de Sapo não gosta mais vc também esta convidada.. kkkkkkkkkkkk",False,,
485,"KKKKKKKKKKKKKKK,PUXA MUITO OBRIGADO PELO CONVITE......ESTAREI LÁ CONCERTEZA....",False,,
486,Venham todas!,False,,
487,caracas   quem leva o gelo rsrrrr.Vou até boiar,False,,
488,to dentro!... bebendo,False,,
489,Aiii sim ein!,False,,
490,Vou mijar na piscina! KKKKKKKKKK,False,,
491,"Rodrigo Diih A amnésia, após uma bebedeira, é resultado de uma intoxicação intensa. Especialista afirma que ""A perda de memória após um pileque é um aviso para se parar de beber”. Não adianta se esforçar para tentar recordar o que aconteceu no dia seguinte. As lembranças da noite anterior desaparecem para sempre porque o hipocampo nem sequer gravou-as. O álcool ataca também neurônios de outras partes do cérebro, incluindo o córtex frontal, responsável, entre outras coisas, por manter a atenção. Assim, os bêbados também não conseguem se concentrar. Mesmo quando não ocorre uma amnésia completa, esquecem alguns detalhes. Neste caso, você pode estar tendo esses flash por não ter perdido por completo as informações do seu cérebro. Mais vamos manerar na bebida né?",False,,
492,Essa caricatura é o RATINHO? hehe parece  com ele.,False,,
493,O que houve Amanda?,False,,
494,"Meu namorado pediu 5 Whisky e 2 tequilas black, mais chegou somente os Whisky e as tequilas eram pra miim :'(
vou passar meu final de semana tristeeeee =/",False,,
495,Bem complicada essa notícia. :/,False,,
496,demais :/,False,,
497,"Amanda! Pedimos desculpas pela falha.

Nosso fornecedor não cumpriu o prazo acertado conosco e por isso não pudemos entregar a Tequila junto com os Whiskies. Lembramos que o prazo informado no site para a forma de entrega escolhida encerra dia 19/01 e até lá a Tequila será entregue.

Informamos seu namorado por email no dia seguinte ao pedido (05/01) sobre a possibilidade de atraso na entrega da Tequila. Conforme dissemos no email enviado a ele, assim que recebermos o produto  enviaremos por Sedex para cumprir o prazo máximo informado no site (19/01).

A Casa da Bebida lamenta ter te decepcionado e está buscando a melhor maneira de reparar essa falha.",False,,
498,hmm mais q dia eles vao entregar a vocês ??,False,,
499,"Amanda De Paula nosso fornecedor irá nos entregar até o final dessa semana, desta forma, conseguiremos realizar a entrega das Tequilas até o nosso prazo máximo informado no site (19/01).",False,,
500,OK ;D,False,,
501,"Parabéns pela comunicação. É imprencidível o respeito ao cliente, no que tange suas reclamações. Abraços!",False,,
502,"minhas bebidas chegaram depois de dois dias!
desculpe qualquer coisa Casa da Bebida! ;X",False,,
503,"A Casa da Bebida preza pela satisfação completa de todos os seus clientes, por isso busca sempre produtos e serviços de qualidade.",False,,
504,;D,False,,
505,Thiago foram duas ganhadoras:  Carro 00km - ESTEFANI N. MALAVAZZI.  Honda Biz - MARIA EDINEIDE BENEDITO DA CUNHA,False,,
506,"Mateus de acordo com o regulamento da promoção menores de 18 anos não podem trocar o vale-compra por produtos alcoólicos, neste caso você poderia trocar por energéticos, sucos, água, e caneca térmica.",False,,
507,hum,False,,
508,"Para participar da promoção basta CURTIR  a página da Casa da Bebida, e clicar no aplicativo do lado esquerdo Promoção Esquenta, e depois no botão PARTICIPAR. No aplicativo você consegue INDICAR os seus amigos para aumentar a sua chance de ganhar.",False,,
509,TEQUILAAAAAAAAA!!!!!!!!!!   Com Certezaaa!!!!,False,,
510,com certeza umas  delirium tremens,False,,
511,"Quem for trocar pela Tequila José Cuervo Tradicional
(R$89,90) ainda terá R$10.10, podendo trocar por um Red Bull 250ml
(R$6,99).",False,,
512,"Absolut, Black Label e Ballantines ... \o/ ...",False,,
513,Tequila... sem duvida !!!,False,,
514,Absolutttttttt!!!!=)rsrs,False,,
515,"Aline Ishie escolhendo a Vodka Absolut Natural (R$64,90) você ainda teria R$35.10, daria para pegar, por exemplo, Kit 6 Energético F15
(R$29,94)",False,,
516,"Rodrigo Correia Muniz você tem ótimas opções, seu vale compra poderia ser trocado por um Whisky Ballantine's 12 anos (R$ 99,90) ou, Whisky Johnnie Walker Black Label (R$99,90) e até mesmo uma Vodka Absolut 100 (R$ 89,90)",False,,
517,Ohhh beleza ... Tomara mesmo que eu ganhe pois irei fazer essa troca imediatamente ...,False,,
518,Curti!,False,,
519,Com certeza essa Absolut. Muito Boa,False,,
520,Tequilaa... sempreee,False,,
521,"igualmente para toda a equipe da casa da bebida,....",False,,
522,"oooopa, estou muito feliz com essa conquista! Obrigado Casa da Bebida, porém, como poderei obter meu prêmio?",False,,
523,"Maxwell Cordeiro Ignácio entramos em contato com você, solicitando seus dados por meio de mensagem privada, a partir de um perfil de um dos nosso funcionários no Facebook, você recebeu?",False,,
524,"Maxwell Cordeiro Ignácio, neste caso envie seus dados (nome, endereço completo e telefone) para este e-mail: website@casadabebida.com.br",False,,
